game_date,season,game_pk,pitcher_id,pitcher_name,opponent,pitch_count,model_correct,baseline_correct,model_accuracy,baseline_accuracy,accuracy_over_baseline,accuracy_over_baseline_pp,relative_improvement,relative_improvement_percent,baseline_strategy,model_version,feature_version,evaluation_version,model_path,predictions_path,summary_path,evaluated_at_utc
2026-08-19,2026,824394,800048,Parker Messick,San Francisco Giants,98,57,25,0.5816326530612245,0.2551020408163265,0.3265306122448979,32.6530612244898,1.2799999999999998,128.0,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/800048.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824394_800048.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824394_800048.json,2026-08-21T23:24:52.033898+00:00
2026-08-19,2026,824476,695505,Chase Burns,St. Louis Cardinals,104,59,52,0.5673076923076923,0.5,0.0673076923076922,6.730769230769229,0.1346153846153845,13.461538461538458,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/695505.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_695505.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_695505.json,2026-08-21T23:25:25.269533+00:00
2026-08-19,2026,824476,669461,Matthew Liberatore,Cincinnati Reds,100,47,21,0.47,0.21,0.26,26.0,1.238095238095238,123.8095238095238,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/669461.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_669461.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824476_669461.json,2026-08-21T23:25:13.693575+00:00
2026-08-19,2026,824640,605280,Clay Holmes,Chicago White Sox,86,51,26,0.5930232558139535,0.3023255813953488,0.2906976744186047,29.06976744186047,0.9615384615384618,96.15384615384616,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605280.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_605280.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_605280.json,2026-08-21T23:20:46.203458+00:00
2026-08-19,2026,824640,656794,Sean Newcomb,Chicago Cubs,34,13,7,0.3823529411764705,0.2058823529411764,0.1764705882352941,17.64705882352941,0.8571428571428571,85.71428571428571,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/656794.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_656794.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824640_656794.json,2026-08-21T23:20:19.008582+00:00
2026-08-19,2026,824722,694297,Brandon Pfaadt,Boston Red Sox,94,41,14,0.4361702127659574,0.1489361702127659,0.2872340425531915,28.72340425531916,1.9285714285714288,192.8571428571429,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/694297.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_694297.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_694297.json,2026-08-21T23:21:14.142029+00:00
2026-08-19,2026,824722,801139,Payton Tolle,Arizona Diamondbacks,98,30,26,0.3061224489795918,0.2653061224489796,0.0408163265306122,4.081632653061224,0.1538461538461538,15.38461538461538,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/801139.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_801139.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824722_801139.json,2026-08-21T23:21:28.509862+00:00
2026-08-19,2026,824801,605135,Chris Bassitt,New York Yankees,95,27,22,0.2842105263157894,0.231578947368421,0.0526315789473684,5.263157894736842,0.2272727272727272,22.727272727272727,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/605135.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_605135.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_605135.json,2026-08-21T23:24:39.303690+00:00
2026-08-19,2026,824801,701542,Will Warren,Baltimore Orioles,90,23,21,0.2555555555555555,0.2333333333333333,0.0222222222222222,2.22222222222222,0.0952380952380951,9.523809523809511,stratified,,,,Data/daily_pipeline/models/2026-08-19/pitchers/701542.joblib,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_701542.csv,Data/daily_pipeline/predictions/postgame/2026-08-19/824801_701542.json,2026-08-21T23:23:46.440729+00:00
2026-08-20,2026,822861,674841,Andrew Alvarez,Texas Rangers,75,23,16,0.3066666666666666,0.2133333333333333,0.0933333333333333,9.33333333333333,0.4374999999999998,43.74999999999998,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/674841.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_674841.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_674841.json,2026-08-22T18:12:42.505413+00:00
2026-08-20,2026,822861,594798,Jacob deGrom,Washington Nationals,94,45,32,0.4787234042553192,0.3404255319148936,0.1382978723404255,13.829787234042556,0.4062500000000001,40.625000000000014,stratified,rf_v1,kg4_v1,postgame_v1,Data/daily_pipeline/models/2026-08-20/pitchers/594798.joblib,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_594798.csv,Data/daily_pipeline/predictions/postgame/2026-08-20/822861_594798.json,2026-08-22T18:13:43.127267+00:00
